단축코드,표준코드,한글종목명,ELW권리형태,ELW조기종료발생기준가격,바스켓여부,기초자산코드1,기초자산코드2,기초자산코드3,기초자산코드4,기초자산코드5,발행사한글종목명,발행사코드,행사가,최종거래일,잔존일수,권리유형구분코드,지급일,전일시가총액(억),상장주수(천),시장참가자번호1,시장참가자번호2,시장참가자번호3,시장참가자번호4,시장참가자번호5,시장참가자번호6,시장참가자번호7,시장참가자번호8,시장참가자번호9,시장참가자번호10
57LAYB,KRA5711C2FC7,한국LAYB삼성전자콜,0,000000000.000,N,005930,,,,,,00003,010400000,20260709,0042,C,20260715,000000171,000000000010000,00003,,,,,,,,,
57LAYD,KRA5711C4FC3,한국LAYD삼성전자콜,0,000000000.000,N,005930,,,,,,00003,010150000,20260611,0014,C,20260617,000000049,000000000010000,00003,,,,,,,,,
57LAYE,KRA5711C5FC0,한국LAYE삼성전자콜,0,000000000.000,N,005930,,,,,,00003,010150000,20260813,0077,C,20260820,000000075,000000000008400,00003,,,,,,,,,
57LAYF,KRA5711C6FC8,한국LAYF삼성전자콜,0,000000000.000,N,005930,,,,,,00003,010150000,20260910,0105,C,20260916,000000154,000000000007900,00003,,,,,,,,,
57LAYJ,KRA5711C9FC2,한국LAYJ삼성전자콜,0,000000000.000,N,005930,,,,,,00003,009980000,20260709,0042,C,20260715,000000140,000000000008700,00003,,,,,,,,,
57LAYL,KRA5711CBFC2,한국LAYL삼성중콜,0,000000000.000,N,010140,,,,,,00003,002920000,20260611,0014,C,20260617,000000002,000000000010400,00003,,,,,,,,,
57LAYM,KRA5711CCFC0,한국LAYM삼성중콜,0,000000000.000,N,010140,,,,,,00003,002920000,20260910,0105,C,20260916,000000007,000000000008000,00003,,,,,,,,,
57LAYW,KRA5711CLFC1,한국LAYW삼성화재콜,0,000000000.000,N,000810,,,,,,00003,053000000,20260611,0014,C,20260617,000000007,000000000012500,00003,,,,,,,,,
57LAZB,KRA5711CRFC8,한국LAZB셀트리온콜,0,000000000.000,N,068270,,,,,,00003,019200000,20260910,0105,C,20260916,000000008,000000000009400,00003,,,,,,,,,
57LAZE,KRA5711CVFC0,한국LAZE셀트리온콜,0,000000000.000,N,068270,,,,,,00003,018000000,20260611,0014,C,20260617,000000007,000000000010200,00003,,,,,,,,,
57LAZP,KRA5711D4FC2,한국LAZP신한지주콜,0,000000000.000,N,055550,,,,,,00003,007580000,20260611,0014,C,20260617,000000020,000000000008900,00003,,,,,,,,,
57LAZS,KRA5711D7FC5,한국LAZS알테오젠콜,0,000000000.000,N,196170,,,,,,00003,058660000,20260611,0014,C,20260617,000000000,000000000010400,00003,,,,,,,,,
57LAZT,KRA5711D8FC3,한국LAZT알테오젠콜,0,000000000.000,N,196170,,,,,,00003,058660000,20260910,0105,C,20260916,000000001,000000000008000,00003,,,,,,,,,
57LAZZ,KRA5711DDFC6,한국LAZZ유한양행콜,0,000000000.000,N,000100,,,,,,00003,012800000,20260910,0105,C,20260916,000000002,000000000008900,00003,,,,,,,,,
57LBAF,KRA5711DKFC1,한국LBAF카카오콜,0,000000000.000,N,035720,,,,,,00003,006970000,20260611,0014,C,20260617,000000000,000000000007900,00003,,,,,,,,,
57LBAG,KRA5711DLFC9,한국LBAG카카오콜,0,000000000.000,N,035720,,,,,,00003,006970000,20260910,0105,C,20260916,000000000,000000000006100,00003,,,,,,,,,
57LBAJ,KRA5711DNFC5,한국LBAJ카카오콜,0,000000000.000,N,035720,,,,,,00003,006400000,20260910,0105,C,20260916,000000000,000000000005500,00003,,,,,,,,,
57LBAK,KRA5711DPFC0,한국LBAK카카오콜,0,000000000.000,N,035720,,,,,,00003,006150000,20260611,0014,C,20260617,000000000,000000000006400,00003,,,,,,,,,
57LBAP,KRA5711DTFC2,한국LBAP카카페이콜,0,000000000.000,N,377300,,,,,,00003,005630000,20260910,0105,C,20260916,000000003,000000000009100,00003,,,,,,,,,
57LBAR,KRA5711DWFC6,한국LBAR카카페이콜,0,000000000.000,N,377300,,,,,,00003,005280000,20260611,0014,C,20260617,000000002,000000000010000,00003,,,,,,,,,
57LBAT,KRA5711DYFC2,한국LBAT포스코퓨콜,0,000000000.000,N,003670,,,,,,00003,023000000,20260611,0014,C,20260617,000000004,000000000012400,00003,,,,,,,,,
57LBAV,KRA5711DZFC9,한국LBAV포스코퓨콜,0,000000000.000,N,003670,,,,,,00003,023000000,20260910,0105,C,20260916,000000008,000000000009600,00003,,,,,,,,,
57LBAX,KRA5711E1FC7,한국LBAX포스코퓨콜,0,000000000.000,N,003670,,,,,,00003,022000000,20260611,0014,C,20260617,000000005,000000000011500,00003,,,,,,,,,
57LBAY,KRA5711E2FC5,한국LBAY포스코퓨콜,0,000000000.000,N,003670,,,,,,00003,022000000,20260910,0105,C,20260916,000000008,000000000009100,00003,,,,,,,,,
57LBBD,KRA5711E7FC4,한국LBBD하나금융콜,0,000000000.000,N,086790,,,,,,00003,010000000,20260611,0014,C,20260617,000000020,000000000009400,00003,,,,,,,,,
57LBBE,KRA5711E8FC2,한국LBBE하나금융콜,0,000000000.000,N,086790,,,,,,00003,010000000,20260910,0105,C,20260916,000000020,000000000007300,00003,,,,,,,,,
57LBBH,KRA5711EBFC8,한국LBBH하이브콜,0,000000000.000,N,352820,,,,,,00003,033900000,20260611,0014,C,20260617,000000001,000000000013400,00003,,,,,,,,,
57LBBJ,KRA5711ECFC6,한국LBBJ하이브콜,0,000000000.000,N,352820,,,,,,00003,033900000,20260910,0105,C,20260916,000000001,000000000010000,00003,,,,,,,,,
57LBBL,KRA5711EEFC2,한국LBBL하이브콜,0,000000000.000,N,352820,,,,,,00003,031150000,20260611,0014,C,20260617,000000001,000000000010600,00003,,,,,,,,,
57LBBT,KRA5711EMFC5,한국LBBT한국전력콜,0,000000000.000,N,015760,,,,,,00003,004900000,20260611,0014,C,20260617,000000000,000000000005500,00003,,,,,,,,,
57LBBV,KRA5711ENFC3,한국LBBV한국전력콜,0,000000000.000,N,015760,,,,,,00003,004900000,20260910,0105,C,20260916,000000003,000000000005500,00003,,,,,,,,,
57LBBX,KRA5711EQFC6,한국LBBX한국항공콜,0,000000000.000,N,047810,,,,,,00003,010750000,20260611,0014,C,20260617,000000026,000000000005100,00003,,,,,,,,,
57LBBY,KRA5711ERFC4,한국LBBY한미반도콜,0,000000000.000,N,042700,,,,,,00003,014100000,20260611,0014,C,20260617,000000051,000000000006900,00003,,,,,,,,,
57LBCC,KRA5711EWFC4,한국LBCC한화시스콜,0,000000000.000,N,272210,,,,,,00003,005830000,20260910,0105,C,20260916,000000050,000000000010000,00003,,,,,,,,,
57LBCD,KRA5711EXFC2,한국LBCD한화시스콜,0,000000000.000,N,272210,,,,,,00003,005700000,20260611,0014,C,20260617,000000077,000000000011200,00003,,,,,,,,,
57LBCH,KRA5711F1FC6,한국LBCH한화오션콜,0,000000000.000,N,042660,,,,,,00003,014050000,20260611,0014,C,20260617,000000000,000000000009000,00003,,,,,,,,,
57LBCJ,KRA5711F2FC4,한국LBCJ한화오션콜,0,000000000.000,N,042660,,,,,,00003,014050000,20260910,0105,C,20260916,000000005,000000000006900,00003,,,,,,,,,
57LBCM,KRA5711F5FC7,한국LBCM한화오션콜,0,000000000.000,N,042660,,,,,,00003,013200000,20260910,0105,C,20260916,000000007,000000000006300,00003,,,,,,,,,
57LBCX,KRA5711FEFC9,한국LBCX현대로템콜,0,000000000.000,N,064350,,,,,,00003,022050000,20260611,0014,C,20260617,000000002,000000000005900,00003,,,,,,,,,
57LBCY,KRA5711FFFC6,한국LBCY현대로템콜,0,000000000.000,N,064350,,,,,,00003,022050000,20260910,0105,C,20260916,000000008,000000000005600,00003,,,,,,,,,
57LBDB,KRA5711FJFC8,한국LBDB현대로템콜,0,000000000.000,N,064350,,,,,,00003,019850000,20260611,0014,C,20260617,000000003,000000000005500,00003,,,,,,,,,
57LBDG,KRA5711FPFC5,한국LBDG모비스콜,0,000000000.000,N,012330,,,,,,00003,032200000,20260910,0105,C,20260916,000000088,000000000011300,00003,,,,,,,,,
57LBDN,KRA5711FWFC1,한국LBDN현대차콜,0,000000000.000,N,005380,,,,,,00003,029300000,20260611,0014,C,20260617,000000113,000000000015400,00003,,,,,,,,,
57LBDP,KRA5711FXFC9,한국LBDP현대차콜,0,000000000.000,N,005380,,,,,,00003,029300000,20260910,0105,C,20260916,000000090,000000000012000,00003,,,,,,,,,
57LBDQ,KRA5711FYFC7,한국LBDQ현대차콜,0,000000000.000,N,005380,,,,,,00003,029300000,20261112,0168,C,20261118,000000085,000000000010700,00003,,,,,,,,,
57LBDT,KRA5711G1FC5,한국LBDT현대차콜,0,000000000.000,N,005380,,,,,,00003,027500000,20260611,0014,C,20260617,000000126,000000000013000,00003,,,,,,,,,
57LBDZ,KRA5711G6FC4,한국LBDZ효성중공콜,0,000000000.000,N,298040,,,,,,00003,243100000,20260611,0014,C,20260617,000000225,000000000016700,00003,,,,,,,,,
57LBEB,KRA5711G8FC0,한국LBEB효성중공콜,0,000000000.000,N,298040,,,,,,00003,243100000,20261112,0168,C,20261118,000000176,000000000012500,00003,,,,,,,,,
57LBEE,KRA5712GBFC1,한국LBEEKB금융풋,0,000000000.000,N,105560,,,,,,00003,012650000,20260611,0014,P,20260617,000000000,000000000010000,00003,,,,,,,,,
57LBEG,KRA5712GDFC7,한국LBEG네이버풋,0,000000000.000,N,035420,,,,,,00003,023400000,20260611,0014,P,20260617,000000008,000000000013400,00003,,,,,,,,,
57LBEK,KRA5712GGFC0,한국LBEK삼성전자풋,0,000000000.000,N,005930,,,,,,00003,009010000,20260611,0014,P,20260617,000000000,000000000011700,00003,,,,,,,,,
57LBEP,KRA5712GLFC0,한국LBEP셀트리온풋,0,000000000.000,N,068270,,,,,,00003,018000000,20260611,0014,P,20260617,000000000,000000000007200,00003,,,,,,,,,
57LBES,KRA5712GPFC1,한국LBES에이피알풋,0,000000000.000,N,278470,,,,,,00003,022000000,20260611,0014,P,20260617,000000000,000000000009300,00003,,,,,,,,,
57LBEV,KRA5712GRFC7,한국LBEV카카오풋,0,000000000.000,N,035720,,,,,,00003,005660000,20260611,0014,P,20260617,000000007,000000000008700,00003,,,,,,,,,
57LBEY,KRA5712GVFC9,한국LBEY한국전력풋,0,000000000.000,N,015760,,,,,,00003,005000000,20260611,0014,P,20260617,000000015,000000000006300,00003,,,,,,,,,
57LBFB,KRA5712GYFC3,한국LBFB현대건설풋,0,000000000.000,N,000720,,,,,,00003,007000000,20260611,0014,P,20260617,000000000,000000000005500,00003,,,,,,,,,
57LBFC,KRA5712GZFC0,한국LBFC모비스풋,0,000000000.000,N,012330,,,,,,00003,029000000,20260611,0014,P,20260617,000000000,000000000010800,00003,,,,,,,,,
57LBFF,KRA5712H2FC1,한국LBFF현대차풋,0,000000000.000,N,005380,,,,,,00003,023800000,20260611,0014,P,20260617,000000001,000000000015200,00003,,,,,,,,,
57LBJS,KRA5731KGFC2,한국LBJSKOSPI200콜,0,000000000.000,N,2001,,,,,,00003,000055000,20260611,0014,C,20260617,000001348,000000000009000,00003,,,,,,,,,
57LBJX,KRA5732KLFC0,한국LBJXKOSPI200풋,0,000000000.000,N,2001,,,,,,00003,000058000,20260611,0014,P,20260617,000000001,000000000009000,00003,,,,,,,,,
57LBKB,KRA5732KQFC9,한국LBKBKOSPI200풋,0,000000000.000,N,2001,,,,,,00003,000056000,20260611,0014,P,20260617,000000000,000000000009000,00003,,,,,,,,,
57LBKC,KRA5732KRFC7,한국LBKCKOSPI200풋,0,000000000.000,N,2001,,,,,,00003,000055500,20260611,0014,P,20260617,000000091,000000000007000,00003,,,,,,,,,
57LBKD,KRA5732KSFC5,한국LBKDKOSPI200풋,0,000000000.000,N,2001,,,,,,00003,000055000,20260611,0014,P,20260617,000000000,000000000009000,00003,,,,,,,,,
57LBKF,KRA5732KVFC9,한국LBKFKOSPI200풋,0,000000000.000,N,2001,,,,,,00003,000054000,20260611,0014,P,20260617,000000000,000000000009000,00003,,,,,,,,,
57LBKQ,KRA5731L4FC8,한국LBKQKOSPI200콜,0,000000000.000,N,2001,,,,,,00003,000055000,20260709,0042,C,20260715,000001382,000000000009000,00003,,,,,,,,,
57LBKS,KRA5731L6FC3,한국LBKSKOSPI200콜,0,000000000.000,N,2001,,,,,,00003,000054000,20260709,0042,C,20260715,000007441,000000000009000,00003,,,,,,,,,
57LBKT,KRA5732L7FC0,한국LBKTKOSPI200풋,0,000000000.000,N,2001,,,,,,00003,000058500,20260709,0042,P,20260715,000000126,000000000007000,00003,,,,,,,,,
57LBKV,KRA5732L8FC8,한국LBKVKOSPI200풋,0,000000000.000,N,2001,,,,,,00003,000058000,20260709,0042,P,20260715,000000022,000000000009000,00003,,,,,,,,,
57LBKZ,KRA5732LCFC7,한국LBKZKOSPI200풋,0,000000000.000,N,2001,,,,,,00003,000056000,20260709,0042,P,20260715,000000019,000000000009000,00003,,,,,,,,,
57LBLD,KRA5732LGFC8,한국LBLDKOSPI200풋,0,000000000.000,N,2001,,,,,,00003,000054000,20260709,0042,P,20260715,000000012,000000000009000,00003,,,,,,,,,
57LBLN,KRA5731LRFC7,한국LBLNKOSPI200콜,0,000000000.000,N,2001,,,,,,00003,000055000,20260813,0077,C,20260820,000001359,000000000009000,00003,,,,,,,,,
57LBLS,KRA5732LWFC5,한국LBLSKOSPI200풋,0,000000000.000,N,2001,,,,,,00003,000058000,20260813,0077,P,20260820,000000134,000000000009000,00003,,,,,,,,,
57LBLZ,KRA5732M2FC0,한국LBLZKOSPI200풋,0,000000000.000,N,2001,,,,,,00003,000055000,20260813,0077,P,20260820,000000044,000000000009000,00003,,,,,,,,,
57LBMF,KRA5731M8FC8,한국LBMFKOSPI200콜,0,000000000.000,N,2001,,,,,,00003,000057500,20260910,0105,C,20260916,000005479,000000000007000,00003,,,,,,,,,
57LBML,KRA5731MDFC5,한국LBMLKOSPI200콜,0,000000000.000,N,2001,,,,,,00003,000055000,20260910,0105,C,20260916,000005681,000000000009000,00003,,,,,,,,,
57LBMS,KRA5732MKFC8,한국LBMSKOSPI200풋,0,000000000.000,N,2001,,,,,,00003,000057000,20260910,0105,P,20260916,000000180,000000000009000,00003,,,,,,,,,
57LBMX,KRA5732MPFC7,한국LBMXKOSPI200풋,0,000000000.000,N,2001,,,,,,00003,000055000,20260910,0105,P,20260916,000000079,000000000009000,00003,,,,,,,,,
57LBMZ,KRA5732MRFC3,한국LBMZKOSPI200풋,0,000000000.000,N,2001,,,,,,00003,000054000,20260910,0105,P,20260916,000000163,000000000009000,00003,,,,,,,,,
57LE21,KRA5712AYF77,한국LE21SK하이닉풋,0,000000000.000,N,000660,,,,,,00003,025000000,20260611,0014,P,20260617,000000000,000000000005600,00003,,,,,,,,,
57LJ35,KRA5731PGF79,한국LJ35KOSPI200콜,0,000000000.000,N,2001,,,,,,00003,000045000,20260611,0014,C,20260617,000000189,000000000009000,00003,,,,,,,,,
57LJ39,KRA5731PLF72,한국LJ39KOSPI200콜,0,000000000.000,N,2001,,,,,,00003,000044000,20260611,0014,C,20260617,000001032,000000000009000,00003,,,,,,,,,
57LJ40,KRA5731PMF71,한국LJ40KOSPI200콜,0,000000000.000,N,2001,,,,,,00003,000043750,20260611,0014,C,20260617,000002045,000000000005000,00003,,,,,,,,,
57LJ50,KRA5732PYF76,한국LJ50KOSPI200풋,0,000000000.000,N,2001,,,,,,00003,000042750,20260611,0014,P,20260617,000000030,000000000005000,00003,,,,,,,,,
57LJ51,KRA5732PZF75,한국LJ51KOSPI200풋,0,000000000.000,N,2001,,,,,,00003,000042500,20260611,0014,P,20260617,000000039,000000000007000,00003,,,,,,,,,
57LJ52,KRA5732Q0F76,한국LJ52KOSPI200풋,0,000000000.000,N,2001,,,,,,00003,000042250,20260611,0014,P,20260617,000000029,000000000005000,00003,,,,,,,,,
57LJ53,KRA5732Q1F75,한국LJ53KOSPI200풋,0,000000000.000,N,2001,,,,,,00003,000042000,20260611,0014,P,20260617,000000000,000000000009000,00003,,,,,,,,,
57LJ55,KRA5732Q3F73,한국LJ55KOSPI200풋,0,000000000.000,N,2001,,,,,,00003,000041500,20260611,0014,P,20260617,000000034,000000000007000,00003,,,,,,,,,
57LJ56,KRA5732Q4F72,한국LJ56KOSPI200풋,0,000000000.000,N,2001,,,,,,00003,000041250,20260611,0014,P,20260617,000000181,000000000005000,00003,,,,,,,,,
57LJ57,KRA5732Q5F71,한국LJ57KOSPI200풋,0,000000000.000,N,2001,,,,,,00003,000041000,20260611,0014,P,20260617,000000042,000000000009000,00003,,,,,,,,,
57LJ58,KRA5732Q6F70,한국LJ58KOSPI200풋,0,000000000.000,N,2001,,,,,,00003,000040750,20260611,0014,P,20260617,000000024,000000000005000,00003,,,,,,,,,
57LJ59,KRA5732Q7F79,한국LJ59KOSPI200풋,0,000000000.000,N,2001,,,,,,00003,000040500,20260611,0014,P,20260617,000000099,000000000007000,00003,,,,,,,,,
57LJ60,KRA5732Q8F78,한국LJ60KOSPI200풋,0,000000000.000,N,2001,,,,,,00003,000040250,20260611,0014,P,20260617,000000033,000000000005000,00003,,,,,,,,,
57LJ61,KRA5732Q9F77,한국LJ61KOSPI200풋,0,000000000.000,N,2001,,,,,,00003,000040000,20260611,0014,P,20260617,000000000,000000000009000,00003,,,,,,,,,
57LJ63,KRA5732QBF72,한국LJ63KOSPI200풋,0,000000000.000,N,2001,,,,,,00003,000039500,20260611,0014,P,20260617,000000093,000000000007000,00003,,,,,,,,,
57LJ64,KRA5732QCF71,한국LJ64KOSPI200풋,0,000000000.000,N,2001,,,,,,00003,000039250,20260611,0014,P,20260617,000000209,000000000005000,00003,,,,,,,,,
57LJ65,KRA5732QDF70,한국LJ65KOSPI200풋,0,000000000.000,N,2001,,,,,,00003,000039000,20260611,0014,P,20260617,000000042,000000000009000,00003,,,,,,,,,
57LJ66,KRA5732QEF79,한국LJ66KOSPI200풋,0,000000000.000,N,2001,,,,,,00003,000038750,20260611,0014,P,20260617,000000116,000000000005000,00003,,,,,,,,,
57LJ69,KRA5732QHF76,한국LJ69KOSPI200풋,0,000000000.000,N,2001,,,,,,00003,000038000,20260611,0014,P,20260617,000000000,000000000009000,00003,,,,,,,,,
57LK21,KRA571152F85,한국LK21SK하이닉콜,0,000000000.000,N,000660,,,,,,00003,030050000,20260611,0014,C,20260617,000000320,000000000010000,00003,,,,,,,,,
57LK34,KRA571165F80,한국LK34SK하이닉콜,0,000000000.000,N,000660,,,,,,00003,025000000,20260611,0014,C,20260617,000000208,000000000005200,00003,,,,,,,,,
57LK58,KRA571189F82,한국LK58삼성전자콜,0,000000000.000,N,005930,,,,,,00003,007030000,20260611,0014,C,20260617,000000352,000000000015400,00003,,,,,,,,,
57LK85,KRA5711AGF88,한국LK85카카페이콜,0,000000000.000,N,377300,,,,,,00003,008780000,20260611,0014,C,20260617,000000000,000000000005500,00003,,,,,,,,,
57LL47,KRA5712CCF89,한국LL47삼성전자풋,0,000000000.000,N,005930,,,,,,00003,007000000,20260611,0014,P,20260617,000000000,000000000005500,00003,,,,,,,,,
57LM74,KRA5731G7F80,한국LM74KOSPI200콜,0,000000000.000,N,2001,,,,,,00003,000048750,20260611,0014,C,20260617,000000292,000000000009000,00003,,,,,,,,,
57LM75,KRA5731G8F89,한국LM75KOSPI200콜,0,000000000.000,N,2001,,,,,,00003,000048500,20260611,0014,C,20260617,000000105,000000000007000,00003,,,,,,,,,
57LM83,KRA5732GGF87,한국LM83KOSPI200풋,0,000000000.000,N,2001,,,,,,00003,000044000,20260611,0014,P,20260617,000000003,000000000009000,00003,,,,,,,,,
57LM84,KRA5732GHF86,한국LM84KOSPI200풋,0,000000000.000,N,2001,,,,,,00003,000043750,20260611,0014,P,20260617,000000116,000000000005000,00003,,,,,,,,,
57LM85,KRA5732GJF84,한국LM85KOSPI200풋,0,000000000.000,N,2001,,,,,,00003,000043500,20260611,0014,P,20260617,000000151,000000000007000,00003,,,,,,,,,
57LM86,KRA5732GKF81,한국LM86KOSPI200풋,0,000000000.000,N,2001,,,,,,00003,000043250,20260611,0014,P,20260617,000000022,000000000005000,00003,,,,,,,,,
57LN17,KRA571130F90,한국LN17LG에너지콜,0,000000000.000,N,373220,,,,,,00003,042050000,20260611,0014,C,20260617,000000004,000000000006800,00003,,,,,,,,,
57LN49,KRA571162F91,한국LN49POSCO홀콜,0,000000000.000,N,005490,,,,,,00003,032800000,20260611,0014,C,20260617,000000016,000000000008500,00003,,,,,,,,,
57LN50,KRA571163F90,한국LN50POSCO홀콜,0,000000000.000,N,005490,,,,,,00003,030750000,20260611,0014,C,20260617,000000017,000000000007600,00003,,,,,,,,,
57LN51,KRA571164F99,한국LN51POSCO홀콜,0,000000000.000,N,005490,,,,,,00003,026000000,20260611,0014,C,20260617,000000020,000000000006000,00003,,,,,,,,,
57LP15,KRA5711AVF97,한국LP15삼성전자콜,0,000000000.000,N,005930,,,,,,00003,007970000,20260611,0014,C,20260617,000000215,000000000009300,00003,,,,,,,,,
57LP16,KRA5711AWF96,한국LP16삼성전자콜,0,000000000.000,N,005930,,,,,,00003,007800000,20260611,0014,C,20260617,000000183,000000000008900,00003,,,,,,,,,
57LP17,KRA5711AXF95,한국LP17삼성전자콜,0,000000000.000,N,005930,,,,,,00003,007320000,20260611,0014,C,20260617,000000172,000000000007700,00003,,,,,,,,,
57LP55,KRA5711C2F94,한국LP55에이피알콜,0,000000000.000,N,278470,,,,,,00003,025000000,20260611,0014,C,20260617,000000018,000000000008400,00003,,,,,,,,,
57LP57,KRA5711C4F92,한국LP57에이피알콜,0,000000000.000,N,278470,,,,,,00003,020000000,20260611,0014,C,20260617,000000032,000000000006600,00003,,,,,,,,,
57LP82,KRA5711CWF94,한국LP82하나금융콜,0,000000000.000,N,086790,,,,,,00003,008000000,20260611,0014,C,20260617,000000028,000000000007200,00003,,,,,,,,,
57LQ46,KRA5711ETF97,한국LQ46현대차콜,0,000000000.000,N,005380,,,,,,00003,020000000,20260611,0014,C,20260617,000000107,000000000011700,00003,,,,,,,,,
57LQ49,KRA5711EXF91,한국LQ49효성중공콜,0,000000000.000,N,298040,,,,,,00003,132200000,20260611,0014,C,20260617,000000163,000000000007700,00003,,,,,,,,,
57LQ84,KRA5712FZF97,한국LQ84현대차풋,0,000000000.000,N,005380,,,,,,00003,020000000,20260611,0014,P,20260617,000000001,000000000013700,00003,,,,,,,,,
57LQ99,KRA571103FA8,한국LQ99한국조선콜,0,000000000.000,N,009540,,,,,,00003,047600000,20260611,0014,C,20260617,000000000,000000000006400,00003,,,,,,,,,
57LR00,KRA571104FA6,한국LR00한국조선콜,0,000000000.000,N,009540,,,,,,00003,047600000,20260910,0105,C,20260916,000000003,000000000005300,00003,,,,,,,,,
57LR09,KRA571113FA7,한국LR09현대일렉콜,0,000000000.000,N,267260,,,,,,00003,055000000,20260611,0014,C,20260617,000000036,000000000006300,00003,,,,,,,,,
57LR10,KRA571114FA5,한국LR10현대일렉콜,0,000000000.000,N,267260,,,,,,00003,055000000,20260910,0105,C,20260916,000000026,000000000005300,00003,,,,,,,,,
57LR13,KRA571117FA8,한국LR13현대중공콜,0,000000000.000,N,329180,,,,,,00003,057000000,20260611,0014,C,20260617,000000012,000000000007100,00003,,,,,,,,,
57LR20,KRA571124FA4,한국LR20HMM콜,0,000000000.000,N,011200,,,,,,00003,002550000,20260611,0014,C,20260617,000000000,000000000013000,00003,,,,,,,,,
57LR23,KRA571127FA7,한국LR23HMM콜,0,000000000.000,N,011200,,,,,,00003,002390000,20260611,0014,C,20260617,000000000,000000000011400,00003,,,,,,,,,
57LR27,KRA571131FA9,한국LR27HMM콜,0,000000000.000,N,011200,,,,,,00003,002200000,20260611,0014,C,20260617,000000000,000000000009800,00003,,,,,,,,,
57LR32,KRA571136FA8,한국LR32HMM콜,0,000000000.000,N,011200,,,,,,00003,002000000,20260611,0014,C,20260617,000000000,000000000008200,00003,,,,,,,,,
57LR40,KRA571144FA2,한국LR40LG에너지콜,0,000000000.000,N,373220,,,,,,00003,035000000,20260611,0014,C,20260617,000000010,000000000006400,00003,,,,,,,,,
57LR43,KRA571147FA5,한국LR43LG화학콜,0,000000000.000,N,051910,,,,,,00003,030500000,20260611,0014,C,20260617,000000005,000000000008500,00003,,,,,,,,,
57LR52,KRA571156FA6,한국LR52LS일렉콜,0,000000000.000,N,010120,,,,,,00003,006510000,20260611,0014,C,20260617,000000118,000000000005900,00003,,,,,,,,,
57LR56,KRA571160FA8,한국LR56네이버콜,0,000000000.000,N,035420,,,,,,00003,025400000,20260611,0014,C,20260617,000000000,000000000010500,00003,,,,,,,,,
